64,8,07,0.000000,0.023574,0.000165,0.000131,0.023742;

64,8,03,0.000000,0.023786,0.000244,0.000214,0.024034;

64,8,04,0.000000,0.023611,0.000222,0.000190,0.023837;

64,8,05,0.000000,0.023616,0.000204,0.000171,0.023823;

64,8,01,0.000000,0.023784,0.000276,0.000252,0.024064;

64,8,02,0.000000,0.023783,0.000262,0.000235,0.024050;

64,8,00,0.025500,0.000073,0.000378,0.000361,0.025971;

64,16,15,0.000000,0.001482,0.000314,0.000257,0.001808;

64,16,13,0.000000,0.001470,0.000380,0.000317,0.001864;

64,16,14,0.000000,0.001482,0.000344,0.000272,0.001838;

64,16,12,0.000000,0.001474,0.000425,0.000358,0.001906;

64,16,11,0.000000,0.001475,0.000453,0.000384,0.001937;

64,16,10,0.000000,0.001477,0.000471,0.000408,0.001961;

64,16,09,0.000000,0.001479,0.000504,0.000443,0.001999;

64,16,08,0.000000,0.001474,0.000541,0.000473,0.002030;

64,16,07,0.000000,0.001498,0.000582,0.000529,0.002088;

64,16,06,0.000000,0.001500,0.000722,0.000656,0.002231;

64,16,05,0.000000,0.001497,0.000755,0.000688,0.002255;

64,16,04,0.000000,0.001510,0.000774,0.000707,0.002291;

64,16,03,0.000000,0.001503,0.000805,0.000736,0.002317;

64,16,02,0.000000,0.001493,0.000836,0.000768,0.002335;

64,16,01,0.000000,0.001500,0.000867,0.000816,0.002372;

64,16,00,0.002524,0.000066,0.000906,0.000867,0.003517;

64,32,31,0.000000,0.000037,0.000692,0.000597,0.000732;

64,32,30,0.000000,0.000035,0.002431,0.002325,0.002469;

64,32,29,0.000000,0.000036,0.006716,0.006625,0.006755;

64,32,28,0.000000,0.000034,0.012426,0.012334,0.012464;

64,32,27,0.000000,0.000037,0.019194,0.019104,0.019234;

64,32,26,0.000000,0.000034,0.027070,0.026973,0.027108;

64,32,25,0.000000,0.009780,0.030585,0.030476,0.040369;

64,32,24,0.000000,0.022056,0.030668,0.030568,0.052728;

64,32,23,0.000000,0.031697,0.030730,0.030620,0.062433;

64,32,22,0.000000,0.039810,0.030862,0.030737,0.070681;

64,32,21,0.000000,0.047091,0.030933,0.030809,0.078028;

64,32,20,0.000000,0.057574,0.030998,0.030879,0.088580;

64,32,19,0.000000,0.067517,0.031072,0.030949,0.098596;

64,32,18,0.000000,0.077181,0.031140,0.031018,0.108327;

64,32,17,0.000000,0.093278,0.031212,0.031093,0.124497;

64,32,16,0.000000,0.106763,0.031292,0.031165,0.138064;

64,32,15,0.000000,0.000087,0.016958,0.016831,0.017048;

64,32,14,0.000000,0.000085,0.014527,0.014399,0.014615;

64,32,13,0.000000,0.000047,0.005787,0.005653,0.005836;

64,32,12,0.000000,0.000110,0.024911,0.024774,0.025026;

64,32,11,0.000000,0.000092,0.019533,0.019385,0.019628;

64,32,10,0.000000,0.000047,0.007587,0.007442,0.007638;

64,32,09,0.000000,0.000049,0.004572,0.004439,0.004624;

64,32,08,0.000000,0.000051,0.009593,0.009459,0.009647;

64,32,07,0.000000,0.000048,0.019660,0.019569,0.019710;

64,32,06,0.000000,0.000049,0.013504,0.013407,0.013556;

64,32,05,0.000000,0.000044,0.011781,0.011675,0.011829;

64,32,04,0.000000,0.000046,0.002726,0.002635,0.002775;

64,32,03,0.000000,0.000047,0.003737,0.003687,0.003786;

64,32,02,0.000000,0.000084,0.028580,0.028525,0.028667;

64,32,01,0.000000,0.000097,0.031222,0.031169,0.031322;

64,32,00,0.003648,0.000287,0.032438,0.032391,0.036407;

64,64,63,0.000000,0.134421,0.689337,0.689197,0.823764;

64,64,62,0.000000,0.134422,0.689506,0.689370,0.823936;

64,64,61,0.000000,0.134426,0.689677,0.689525,0.824112;

64,64,60,0.000000,0.134429,0.689852,0.689701,0.824290;

64,64,59,0.000000,0.134433,0.690023,0.689874,0.824461;

64,64,58,0.000000,0.134428,0.690192,0.690033,0.824630;

64,64,57,0.000000,0.134407,0.690377,0.690220,0.824788;

64,64,56,0.000000,0.134426,0.690554,0.690392,0.824989;

64,64,55,0.000000,0.134397,0.690715,0.690581,0.825119;

64,64,54,0.000000,0.134393,0.690864,0.690703,0.825268;

64,64,53,0.000000,0.134393,0.691023,0.690853,0.825426;

64,64,52,0.000000,0.134390,0.691199,0.691056,0.825595;

64,64,51,0.000000,0.134389,0.691356,0.691229,0.825756;

64,64,50,0.000000,0.134395,0.691512,0.691374,0.825916;

64,64,49,0.000000,0.134390,0.691689,0.691539,0.826088;

64,64,48,0.000000,0.134394,0.691865,0.691745,0.826271;

64,64,47,0.000000,0.134458,0.692029,0.691896,0.826494;

64,64,46,0.000000,0.134461,0.692198,0.692064,0.826673;

64,64,45,0.000000,0.134450,0.692369,0.692233,0.826822;

64,64,44,0.000000,0.134461,0.692542,0.692399,0.827010;

64,64,43,0.000000,0.134458,0.692711,0.692574,0.827174;

64,64,42,0.000000,0.134448,0.692897,0.692770,0.827352;

64,64,41,0.000000,0.134449,0.693062,0.692935,0.827521;

64,64,40,0.000000,0.134447,0.693243,0.693092,0.827695;

64,64,39,0.000000,0.134423,0.693393,0.693247,0.827826;

64,64,38,0.000000,0.134418,0.693552,0.693429,0.827978;

64,64,37,0.000000,0.134423,0.693704,0.693557,0.828130;

64,64,36,0.000000,0.134421,0.693861,0.693720,0.828289;

64,64,35,0.000000,0.134416,0.694013,0.693871,0.828438;

64,64,34,0.000000,0.134417,0.694157,0.694022,0.828587;

64,64,33,0.000000,0.134417,0.694311,0.694181,0.828737;

64,64,32,0.000000,0.134419,0.694496,0.694326,0.828926;

64,64,31,0.000000,0.134070,0.694659,0.694523,0.828737;

64,64,30,0.000000,0.134067,0.694809,0.694684,0.828887;

64,64,29,0.000000,0.134070,0.694968,0.694836,0.829043;

64,64,28,0.000000,0.134062,0.695138,0.695017,0.829208;

64,64,27,0.000000,0.134067,0.695293,0.695171,0.829364;

64,64,26,0.000000,0.134058,0.695473,0.695352,0.829536;

64,64,25,0.000000,0.134062,0.695622,0.695493,0.829690;

64,64,24,0.000000,0.134059,0.695791,0.695663,0.829856;

64,64,23,0.000000,0.134133,0.695946,0.695795,0.830082;

64,64,22,0.000000,0.134130,0.696087,0.695930,0.830222;

64,64,21,0.000000,0.134132,0.696227,0.696092,0.830364;

64,64,20,0.000000,0.134124,0.696381,0.696250,0.830510;

64,64,19,0.000000,0.134125,0.696522,0.696388,0.830652;

64,64,18,0.000000,0.134124,0.696661,0.696538,0.830789;

64,64,17,0.000000,0.134121,0.696797,0.696666,0.830923;

64,64,16,0.000000,0.134109,0.696948,0.696813,0.831059;

64,64,15,0.000000,0.134165,0.697071,0.696910,0.831248;

64,64,14,0.000000,0.134169,0.697220,0.697048,0.831399;

64,64,13,0.000000,0.134155,0.697362,0.697200,0.831529;

64,64,12,0.000000,0.134159,0.697510,0.697348,0.831681;

64,64,11,0.000000,0.134153,0.697649,0.697478,0.831813;

64,64,10,0.000000,0.134157,0.697784,0.697637,0.831949;

64,64,09,0.000000,0.134149,0.697934,0.697776,0.832094;

64,64,08,0.000000,0.134155,0.698078,0.697916,0.832242;

64,64,07,0.000000,0.134108,0.698202,0.698034,0.832321;

64,64,06,0.000000,0.134107,0.698349,0.698179,0.832466;

64,64,05,0.000000,0.134106,0.698473,0.698295,0.832586;

64,64,04,0.000000,0.134106,0.698600,0.698427,0.832718;

64,64,03,0.000000,0.134109,0.698730,0.698539,0.832844;

64,64,02,0.000000,0.134077,0.698845,0.698675,0.832932;

64,64,01,0.000000,0.134095,0.699007,0.698836,0.833106;

64,64,00,0.003834,0.131526,0.699083,0.698905,0.834472;

512,8,07,0.000000,0.104417,0.010326,0.004737,0.114746;

512,8,06,0.000000,0.104226,0.010560,0.005249,0.114788;

512,8,05,0.000000,0.104027,0.010799,0.005000,0.114829;

512,8,04,0.000000,0.103834,0.011041,0.006158,0.114878;

512,8,03,0.000000,0.103152,0.011306,0.007223,0.114462;

512,8,02,0.000000,0.102986,0.011543,0.008271,0.114532;

512,8,01,0.000000,0.102819,0.011773,0.009611,0.114596;

512,8,00,0.103338,0.001497,0.010603,0.009566,0.116487;

512,16,15,0.000000,0.053910,0.005254,0.002603,0.059172;

512,16,13,0.000000,0.053698,0.005535,0.002954,0.059240;

512,16,14,0.000000,0.053803,0.005393,0.002816,0.059204;

512,16,12,0.000000,0.053583,0.005711,0.003199,0.059301;

512,16,10,0.000000,0.053374,0.006009,0.003739,0.059387;

512,16,11,0.000000,0.053482,0.005860,0.003490,0.059346;

512,16,09,0.000000,0.053257,0.006164,0.004009,0.059424;

512,16,08,0.000000,0.053149,0.006336,0.004287,0.059495;

512,16,07,0.000000,0.053023,0.006503,0.004593,0.059528;

512,16,06,0.000000,0.052933,0.006731,0.004955,0.059666;

512,16,05,0.000000,0.052843,0.006870,0.005301,0.059719;

512,16,04,0.000000,0.052747,0.007026,0.005710,0.059784;

512,16,03,0.000000,0.052656,0.007171,0.006063,0.059831;

512,16,02,0.000000,0.052567,0.007319,0.006469,0.059892;

512,16,01,0.000000,0.052471,0.007474,0.006868,0.059949;

512,16,00,0.052853,0.001692,0.006047,0.005697,0.061615;

512,32,31,0.000000,0.025677,0.006335,0.004975,0.032015;

512,32,30,0.000000,0.028113,0.006418,0.005058,0.034535;

512,32,29,0.000000,0.032264,0.006498,0.005138,0.038765;

512,32,28,0.000000,0.037037,0.006608,0.005252,0.043648;

512,32,27,0.000000,0.043861,0.006689,0.005367,0.050554;

512,32,26,0.000000,0.051114,0.006776,0.005455,0.057892;

512,32,25,0.000000,0.057922,0.006863,0.005564,0.064789;

512,32,24,0.000000,0.068620,0.006970,0.005687,0.075594;

512,32,23,0.000000,0.079651,0.007071,0.005795,0.086724;

512,32,22,0.000000,0.090926,0.007229,0.005982,0.098158;

512,32,21,0.000000,0.103221,0.007317,0.006087,0.110540;

512,32,20,0.000000,0.111793,0.007410,0.006205,0.119205;

512,32,19,0.000000,0.123441,0.007492,0.006322,0.130934;

512,32,18,0.000000,0.132830,0.007573,0.006453,0.140406;

512,32,17,0.000000,0.147139,0.007660,0.006547,0.154802;

512,32,16,0.000000,0.162436,0.007765,0.006701,0.170205;

512,32,15,0.000000,0.031573,0.007897,0.006891,0.039471;

512,32,14,0.000000,0.048732,0.008036,0.007070,0.056772;

512,32,13,0.000000,0.025280,0.008186,0.007262,0.033467;

512,32,12,0.000000,0.046108,0.008377,0.007449,0.054489;

512,32,11,0.000000,0.039446,0.008526,0.007686,0.047974;

512,32,10,0.000000,0.029855,0.008675,0.007882,0.038533;

512,32,09,0.000000,0.052436,0.008819,0.008089,0.061259;

512,32,08,0.000000,0.026869,0.008980,0.008300,0.035852;

512,32,07,0.000000,0.025828,0.009139,0.008531,0.034969;

512,32,06,0.000000,0.036684,0.009351,0.008802,0.046038;

512,32,05,0.000000,0.041207,0.009488,0.008994,0.050698;

512,32,04,0.000000,0.028110,0.009638,0.009211,0.037751;

512,32,03,0.000000,0.043662,0.009776,0.009417,0.053441;

512,32,02,0.000000,0.034501,0.009912,0.009617,0.044416;

512,32,01,0.000000,0.032567,0.010053,0.009837,0.042623;

512,32,00,0.055636,0.001371,0.008975,0.008791,0.066969;

512,64,63,0.000000,0.383408,0.688558,0.687448,1.071974;

512,64,62,0.000000,0.383410,0.688734,0.687500,1.072152;

512,64,61,0.000000,0.383395,0.688908,0.687726,1.072311;

512,64,60,0.000000,0.383400,0.689091,0.687905,1.072498;

512,64,59,0.000000,0.383375,0.689284,0.688069,1.072665;

512,64,58,0.000000,0.383370,0.689456,0.688012,1.072832;

512,64,57,0.000000,0.383360,0.689656,0.688222,1.073025;

512,64,56,0.000000,0.383354,0.689858,0.688245,1.073223;

512,64,55,0.000000,0.383356,0.690037,0.688987,1.073396;

512,64,54,0.000000,0.383342,0.690212,0.689175,1.073557;

512,64,53,0.000000,0.383327,0.690369,0.689322,1.073702;

512,64,52,0.000000,0.383332,0.690533,0.689493,1.073868;

512,64,51,0.000000,0.383315,0.690718,0.689618,1.074037;

512,64,50,0.000000,0.383312,0.690879,0.689743,1.074201;

512,64,49,0.000000,0.383298,0.691060,0.690081,1.074366;

512,64,48,0.000000,0.383296,0.691247,0.689679,1.074548;

512,64,47,0.000000,0.383411,0.691402,0.690328,1.074821;

512,64,46,0.000000,0.383390,0.691581,0.690663,1.074974;

512,64,45,0.000000,0.383391,0.691747,0.690681,1.075142;

512,64,44,0.000000,0.383374,0.691940,0.690806,1.075318;

512,64,43,0.000000,0.383367,0.692116,0.691091,1.075489;

512,64,42,0.000000,0.383351,0.692297,0.690942,1.075655;

512,64,41,0.000000,0.383350,0.692476,0.691266,1.075830;

512,64,40,0.000000,0.383350,0.692668,0.691610,1.076020;

512,64,39,0.000000,0.383324,0.692846,0.691974,1.076172;

512,64,38,0.000000,0.383316,0.693022,0.692089,1.076342;

512,64,37,0.000000,0.383316,0.693187,0.692312,1.076506;

512,64,36,0.000000,0.383306,0.693367,0.692335,1.076677;

512,64,35,0.000000,0.383296,0.693529,0.692481,1.076829;

512,64,34,0.000000,0.383268,0.693695,0.692722,1.076966;

512,64,33,0.000000,0.383262,0.693866,0.692665,1.077131;

512,64,32,0.000000,0.383262,0.694039,0.692763,1.077304;

512,64,31,0.000000,0.383658,0.694189,0.693484,1.077853;

512,64,30,0.000000,0.383656,0.694373,0.693695,1.078031;

512,64,29,0.000000,0.383641,0.694545,0.693745,1.078194;

512,64,28,0.000000,0.383632,0.694724,0.693933,1.078365;

512,64,27,0.000000,0.383628,0.694894,0.694214,1.078523;

512,64,26,0.000000,0.383610,0.695065,0.694384,1.078679;

512,64,25,0.000000,0.383606,0.695241,0.694498,1.078853;

512,64,24,0.000000,0.383592,0.695423,0.694669,1.079020;

512,64,23,0.000000,0.383565,0.695583,0.694963,1.079151;

512,64,22,0.000000,0.383555,0.695732,0.694865,1.079292;

512,64,21,0.000000,0.383549,0.695888,0.695227,1.079440;

512,64,20,0.000000,0.383536,0.696053,0.695350,1.079596;

512,64,19,0.000000,0.383528,0.696208,0.695424,1.079743;

512,64,18,0.000000,0.383515,0.696364,0.695753,1.079887;

512,64,17,0.000000,0.383510,0.696518,0.695957,1.080035;

512,64,16,0.000000,0.383504,0.696678,0.696186,1.080189;

512,64,15,0.000000,0.382958,0.696821,0.696409,1.079786;

512,64,14,0.000000,0.382937,0.696997,0.696606,1.079939;

512,64,13,0.000000,0.382887,0.697198,0.696824,1.080088;

512,64,12,0.000000,0.382824,0.697388,0.697033,1.080213;

512,64,11,0.000000,0.382829,0.697567,0.697221,1.080402;

512,64,10,0.000000,0.382802,0.697734,0.697415,1.080541;

512,64,09,0.000000,0.382774,0.697918,0.697601,1.080698;

512,64,08,0.000000,0.382747,0.698107,0.697812,1.080858;

512,64,07,0.000000,0.382702,0.698269,0.697986,1.080975;

512,64,06,0.000000,0.382683,0.698467,0.698200,1.081154;

512,64,05,0.000000,0.382655,0.698623,0.698376,1.081284;

512,64,04,0.000000,0.382631,0.698792,0.698563,1.081428;

512,64,03,0.000000,0.382616,0.698941,0.698723,1.081562;

512,64,02,0.000000,0.382584,0.699102,0.698915,1.081695;

512,64,01,0.000000,0.382564,0.699260,0.699078,1.081830;

512,64,00,0.252828,0.131246,0.698717,0.698566,1.083802;

1024,8,07,0.000000,0.274009,0.085562,0.031976,0.359574;

1024,8,06,0.000000,0.273322,0.086353,0.034634,0.359678;

1024,8,05,0.000000,0.272646,0.087204,0.037984,0.359852;

1024,8,04,0.000000,0.271997,0.088064,0.044356,0.360064;

1024,8,03,0.000000,0.271151,0.088965,0.052290,0.360119;

1024,8,02,0.000000,0.270572,0.089799,0.060912,0.360372;

1024,8,01,0.000000,0.269997,0.090679,0.071812,0.360678;

1024,8,00,0.268537,0.005121,0.086591,0.078948,0.363387;

1024,16,15,0.000000,0.211611,0.043981,0.016855,0.255598;

1024,16,14,0.000000,0.211264,0.044378,0.016857,0.255647;

1024,16,13,0.000000,0.210904,0.044795,0.018565,0.255705;

1024,16,12,0.000000,0.210551,0.045253,0.018900,0.255806;

1024,16,11,0.000000,0.210204,0.045719,0.020263,0.255929;

1024,16,10,0.000000,0.209859,0.046175,0.022389,0.256040;

1024,16,09,0.000000,0.209518,0.046622,0.023513,0.256142;

1024,16,08,0.000000,0.209140,0.047125,0.025673,0.256268;

1024,16,07,0.000000,0.208748,0.047636,0.028198,0.256388;

1024,16,06,0.000000,0.208439,0.048077,0.030635,0.256524;

1024,16,05,0.000000,0.208137,0.048524,0.032806,0.256666;

1024,16,04,0.000000,0.207833,0.048988,0.035597,0.256827;

1024,16,03,0.000000,0.207522,0.049470,0.038614,0.256998;

1024,16,02,0.000000,0.207222,0.049943,0.041994,0.257169;

1024,16,01,0.000000,0.206923,0.050415,0.045332,0.257343;

1024,16,00,0.205449,0.005354,0.045672,0.043447,0.259494;

1024,32,31,0.000000,0.189768,0.023660,0.011850,0.213430;

1024,32,30,0.000000,0.192325,0.024011,0.013290,0.216339;

1024,32,29,0.000000,0.194264,0.024366,0.012737,0.218633;

1024,32,28,0.000000,0.200989,0.024830,0.013568,0.225822;

1024,32,27,0.000000,0.206215,0.025236,0.013924,0.231455;

1024,32,26,0.000000,0.211069,0.025605,0.014349,0.236676;

1024,32,25,0.000000,0.224374,0.025991,0.013701,0.250367;

1024,32,24,0.000000,0.230293,0.026390,0.016058,0.256687;

1024,32,23,0.000000,0.244647,0.026797,0.015533,0.271446;

1024,32,22,0.000000,0.256745,0.027211,0.016725,0.283959;

1024,32,21,0.000000,0.268349,0.027600,0.018309,0.295951;

1024,32,20,0.000000,0.276081,0.027990,0.017984,0.304074;

1024,32,19,0.000000,0.287089,0.028384,0.018987,0.315476;

1024,32,18,0.000000,0.296268,0.028796,0.018713,0.325067;

1024,32,17,0.000000,0.309563,0.029181,0.019861,0.338747;

1024,32,16,0.000000,0.324322,0.029608,0.020719,0.353933;

1024,32,15,0.000000,0.191428,0.030078,0.022056,0.221508;

1024,32,14,0.000000,0.205136,0.030373,0.022738,0.235511;

1024,32,13,0.000000,0.186531,0.030671,0.023407,0.217206;

1024,32,12,0.000000,0.201803,0.031008,0.023797,0.232814;

1024,32,11,0.000000,0.185273,0.031311,0.024743,0.216587;

1024,32,10,0.000000,0.187135,0.031610,0.025517,0.218748;

1024,32,09,0.000000,0.216549,0.031929,0.026242,0.248483;

1024,32,08,0.000000,0.196113,0.032270,0.027173,0.228385;

1024,32,07,0.000000,0.188019,0.032598,0.027341,0.220620;

1024,32,06,0.000000,0.211725,0.032909,0.028425,0.244693;

1024,32,05,0.000000,0.208889,0.033192,0.029229,0.242084;

1024,32,04,0.000000,0.182914,0.033509,0.030275,0.216426;

1024,32,03,0.000000,0.197871,0.033819,0.031267,0.231693;

1024,32,02,0.000000,0.191005,0.034102,0.032147,0.225110;

1024,32,01,0.000000,0.192781,0.034401,0.033151,0.227185;

1024,32,00,0.204271,0.007828,0.027038,0.026351,0.242193;

1024,64,63,0.000000,0.340900,0.924580,0.918615,1.265486;

1024,64,62,0.000000,0.340865,0.924799,0.918768,1.265672;

1024,64,61,0.000000,0.340824,0.925012,0.918987,1.265845;

1024,64,60,0.000000,0.340794,0.925243,0.919338,1.266045;

1024,64,59,0.000000,0.340757,0.925462,0.919518,1.266227;

1024,64,58,0.000000,0.340724,0.925673,0.919757,1.266401;

1024,64,57,0.000000,0.340683,0.925896,0.919903,1.266583;

1024,64,56,0.000000,0.340643,0.926135,0.920112,1.266783;

1024,64,55,0.000000,0.340585,0.926341,0.920461,1.266930;

1024,64,54,0.000000,0.340551,0.926536,0.920848,1.267092;

1024,64,53,0.000000,0.340515,0.926733,0.921249,1.267251;

1024,64,52,0.000000,0.340487,0.926940,0.921407,1.267432;

1024,64,51,0.000000,0.340452,0.927153,0.921807,1.267611;

1024,64,50,0.000000,0.340405,0.927388,0.922039,1.267795;

1024,64,49,0.000000,0.340380,0.927599,0.922299,1.267980;

1024,64,48,0.000000,0.340353,0.927838,0.922571,1.268196;

1024,64,47,0.000000,0.340203,0.928051,0.922787,1.268259;

1024,64,46,0.000000,0.340171,0.928271,0.923087,1.268447;

1024,64,45,0.000000,0.340133,0.928489,0.923252,1.268628;

1024,64,44,0.000000,0.340100,0.928727,0.923526,1.268832;

1024,64,43,0.000000,0.340055,0.928945,0.923744,1.269005;

1024,64,42,0.000000,0.340022,0.929166,0.924099,1.269192;

1024,64,41,0.000000,0.339980,0.929384,0.924339,1.269368;

1024,64,40,0.000000,0.339934,0.929619,0.924670,1.269557;

1024,64,39,0.000000,0.339886,0.929843,0.925129,1.269732;

1024,64,38,0.000000,0.339847,0.930050,0.925457,1.269900;

1024,64,37,0.000000,0.339824,0.930248,0.925313,1.270076;

1024,64,36,0.000000,0.339783,0.930468,0.925939,1.270254;

1024,64,35,0.000000,0.339748,0.930695,0.925823,1.270450;

1024,64,34,0.000000,0.339722,0.930901,0.926578,1.270627;

1024,64,33,0.000000,0.339691,0.931109,0.926528,1.270803;

1024,64,32,0.000000,0.339645,0.931341,0.927048,1.270991;

1024,64,31,0.000000,0.339889,0.931547,0.927408,1.271440;

1024,64,30,0.000000,0.339846,0.931752,0.927719,1.271605;

1024,64,29,0.000000,0.339803,0.931963,0.927964,1.271769;

1024,64,28,0.000000,0.339771,0.932207,0.928310,1.271985;

1024,64,27,0.000000,0.339733,0.932427,0.928600,1.272168;

1024,64,26,0.000000,0.339692,0.932642,0.928966,1.272340;

1024,64,25,0.000000,0.339663,0.932860,0.929253,1.272526;

1024,64,24,0.000000,0.339613,0.933112,0.929606,1.272735;

1024,64,23,0.000000,0.339566,0.933336,0.930061,1.272907;

1024,64,22,0.000000,0.339525,0.933539,0.930310,1.273072;

1024,64,21,0.000000,0.339494,0.933756,0.930582,1.273254;

1024,64,20,0.000000,0.339447,0.933966,0.930855,1.273415;

1024,64,19,0.000000,0.339409,0.934183,0.931245,1.273595;

1024,64,18,0.000000,0.339385,0.934391,0.931484,1.273781;

1024,64,17,0.000000,0.339329,0.934604,0.931928,1.273936;

1024,64,16,0.000000,0.339309,0.934834,0.932110,1.274144;

1024,64,15,0.000000,0.339112,0.935095,0.932752,1.274210;

1024,64,14,0.000000,0.339011,0.935381,0.933144,1.274396;

1024,64,13,0.000000,0.338903,0.935659,0.933558,1.274565;

1024,64,12,0.000000,0.338800,0.935954,0.933980,1.274762;

1024,64,11,0.000000,0.338696,0.936259,0.934389,1.274960;

1024,64,10,0.000000,0.338585,0.936539,0.934816,1.275129;

1024,64,09,0.000000,0.338485,0.936835,0.934945,1.275324;

1024,64,08,0.000000,0.338377,0.937135,0.935680,1.275515;

1024,64,07,0.000000,0.338232,0.937431,0.936117,1.275665;

1024,64,06,0.000000,0.338126,0.937693,0.936477,1.275827;

1024,64,05,0.000000,0.338024,0.937957,0.936936,1.275984;

1024,64,04,0.000000,0.337918,0.938230,0.937344,1.276155;

1024,64,03,0.000000,0.337816,0.938490,0.937742,1.276313;

1024,64,02,0.000000,0.337708,0.938760,0.938148,1.276471;

1024,64,01,0.000000,0.337604,0.939021,0.938576,1.276631;

1024,64,00,0.206367,0.133709,0.935876,0.935507,1.278994;

2048,8,07,0.000000,0.895877,0.659727,0.234154,1.555607;

2048,8,06,0.000000,0.894375,0.661542,0.247755,1.555920;

